temperature,heat_capacity
1053.0,41.298796178602856
1054.0,41.32190174696462
1055.0,41.344924121393824
1056.0,41.3678637665856
1057.0,41.390721144471485
1058.0,41.41349671423743
1059.0,41.43619093234137
1060.0,41.45880425253082
1061.0,41.48133712586041
1062.0,41.50379000070913
1063.0,41.526163322797515
1064.0,41.54845753520473
1065.0,41.570673078385646
1066.0,41.592810390187495
1067.0,41.61486990586667
1068.0,41.63685205810533
1069.0,41.6587572770279
1070.0,41.680585990217345
1071.0,41.70233862273147
1072.0,41.72401559711902
1073.0,41.74561733343579
1074.0,41.76714424926033
1075.0,41.78859675970996
1076.0,41.80997527745625
1077.0,41.83128021274072
1078.0,41.85251197339023
1079.0,41.87367096483233
1080.0,41.8947575901105
1081.0,41.91577224989933
1082.0,41.936715342519406
1083.0,41.95758726395243
1084.0,41.97838840785586
1085.0,41.99911916557769
1086.0,42.01977992617104
1087.0,42.04037107640866
1088.0,42.06089300079734
1089.0,42.081346081592244
1090.0,42.101730698811004
1091.0,42.122047230247894
1092.0,42.142296051487854
1093.0,42.16247753592037
1094.0,42.18259205475321
1095.0,42.20263997702628
1096.0,42.22262166962512
1097.0,42.24253749729447
1098.0,42.262387822651654
1099.0,42.28217300619999
1100.0,42.30189340634197
1101.0,42.3215493793924
1102.0,42.34114127959156
1103.0,42.36066945911803
1104.0,42.380134268101635
1105.0,42.39953605463623
1106.0,42.418875164792425
1107.0,42.43815194263013
1108.0,42.457366730211184
1109.0,42.47651986761162
1110.0,42.49561169293424
1111.0,42.51464254232068
1112.0,42.533612749963766
1113.0,42.55252264811942
1114.0,42.571372567118864
1115.0,42.59016283538048
1116.0,42.60889377942162
1117.0,42.62756572387042
1118.0,42.64617899147748
1119.0,42.664733903127456
1120.0,42.68323077785065
1121.0,42.70166993283441
1122.0,42.720051683434484
1123.0,42.738376343186424
1124.0,42.756644223816615
1125.0,42.77485563525362
1126.0,42.79301088563909
1127.0,42.81111028133888
1128.0,42.82915412695385
1129.0,42.847142725330855
1130.0,42.86507637757329
1131.0,42.88295538305202
1132.0,42.90078003941587
1133.0,42.918550642602185
1134.0,42.936267486847356
1135.0,42.95393086469721
1136.0,42.97154106701731
1137.0,42.98909838300331
1138.0,43.006603100191
1139.0,43.024055504466695
1140.0,43.04145588007701
1141.0,43.058804509638996
1142.0,43.07610167415014
1143.0,43.093347652998034
1144.0,43.11054272397033
1145.0,43.12768716326446
1146.0,43.14478124549717
1147.0,43.16182524371426
1148.0,43.17881942940002
1149.0,43.195764072486796
1150.0,43.21265944136431
1151.0,43.22950580288902
1152.0,43.24630342239346
1153.0,43.26305256369538
1154.0,43.279753489106994
1155.0,43.29640645944399
1156.0,43.31301173403461
1157.0,43.329569570728616
1158.0,43.346080225906235
1159.0,43.362543954486995
1160.0,43.37896100993847
1161.0,43.395331644285136
1162.0,43.41165610811699
1163.0,43.427934650598125
1164.0,43.444167519475386
1165.0,43.46035496108685
1166.0,43.47649722037028
1167.0,43.49259454087151
1168.0,43.50864716475274
1169.0,43.52465533280099
1170.0,43.540619284436204
1171.0,43.556539257719386
1172.0,43.57241548936084
1173.0,43.58824821472824
1174.0,43.60403766785454
1175.0,43.619784081446014
1176.0,43.63548768689022
1177.0,43.651148714263755
1178.0,43.66676739234013
1179.0,43.6823439485975
1180.0,43.697878609226464
1181.0,43.71337159913757
1182.0,43.72882314196903
1183.0,43.74423346009426
1184.0,43.75960277462944
1185.0,43.77493130544079
1186.0,43.790219271152225
1187.0,43.805466889152555
1188.0,43.82067437560285
1189.0,43.83584194544373
1190.0,43.85096981240259
1191.0,43.86605818900065
1192.0,43.88110728656031
1193.0,43.89611731521201
1194.0,43.91108848390138
1195.0,43.92602100039623
1196.0,43.94091507129348
1197.0,43.95577090202602
1198.0,43.97058869686963
1199.0,43.98536865894976
1200.0,44.00011099024825
1201.0,44.0148158916102
1202.0,44.02948356275041
1203.0,44.04411420226029
1204.0,44.05870800761422
1205.0,44.0732651751763
1206.0,44.08778590020672
1207.0,44.10227037686822
1208.0,44.116718798232675
1209.0,44.131131356287284
1210.0,44.14550824194103
1211.0,44.159849645030995
1212.0,44.17415575432854
1213.0,44.18842675754561
1214.0,44.20266284134082
1215.0,44.21686419132573
1216.0,44.23103099207087
1217.0,44.24516342711177
1218.0,44.259261678955106
1219.0,44.273325929084564
1220.0,44.28735635796684
1221.0,44.3013531450576
1222.0,44.315316468807275
1223.0,44.32924650666695
1224.0,44.34314343509413
1225.0,44.35700742955855
1226.0,44.37083866454792
1227.0,44.38463731357345
1228.0,44.39840354917573
1229.0,44.41213754293024
1230.0,44.42583946545291
1231.0,44.43950948640567
1232.0,44.453147774502106
1233.0,44.46675449751271
1234.0,44.48032982227049
1235.0,44.49387391467634
1236.0,44.50738693970441
1237.0,44.520869061407375
1238.0,44.534320442921945
1239.0,44.54774124647386
1240.0,44.56113163338338
1241.0,44.574491764070345
1242.0,44.58782179805943
1243.0,44.601121893985265
1244.0,44.614392209597504
1245.0,44.62763290176595
1246.0,44.64084412648561
1247.0,44.65402603888169
1248.0,44.66717879321457
1249.0,44.6803025428848
1250.0,44.693397440438005
1251.0,44.706463637569684
1252.0,44.719501285130264
1253.0,44.73251053312976
1254.0,44.74549153074263
1255.0,44.75844442631261
1256.0,44.77136936735735
1257.0,44.78426650057322
1258.0,44.79713597183989
1259.0,44.80997792622507
1260.0,44.822792507989206
1261.0,44.835579860589846
1262.0,44.84834012668639
1263.0,44.861073448144566
1264.0,44.87377996604103
1265.0,44.886459820667675
1266.0,44.89911315153626
1267.0,44.911740097382754
1268.0,44.92434079617173
1269.0,44.93691538510079
1270.0,44.94946400060484
1271.0,44.961986778360526
1272.0,44.97448385329037
1273.0,44.98695535956721
1274.0,44.99940143061826
1275.0,45.01182219912949
1276.0,45.024217797049715
1277.0,45.0365883555948
1278.0,45.04893400525179
1279.0,45.06125487578297
1280.0,45.0735510962301
1281.0,45.08582279491825
1282.0,45.09807009946009
1283.0,45.110293136759694
1284.0,45.12249203301667
1285.0,45.134666913730015
1286.0,45.14681790370214
1287.0,45.158945127042756
1288.0,45.171048707172766
1289.0,45.183128766828126
1290.0,45.19518542806368
1291.0,45.20721881225701
1292.0,45.21922904011222
1293.0,45.23121623166374
1294.0,45.24318050627996
1295.0,45.255121982667184
1296.0,45.2670407788731
1297.0,45.278937012290626
1298.0,45.29081079966147
1299.0,45.302662257079845
1300.0,45.31449149999604
1301.0,45.326298643220014
1302.0,45.33808380092503
1303.0,45.34984708665116
1304.0,45.361588613308804
1305.0,45.37330849318222
1306.0,45.38500683793301
1307.0,45.39668375860359
1308.0,45.40833936562067
1309.0,45.419973768798606
1310.0,45.43158707734285
1311.0,45.44317939985337
1312.0,45.45475084432791
1313.0,45.46630151816548
1314.0,45.47783152816953
1315.0,45.48934098055139
1316.0,45.500829980933474
1317.0,45.51229863435254
1318.0,45.52374704526295
1319.0,45.53517531753997
1320.0,45.54658355448284
1321.0,45.55797185881808
1322.0,45.56934033270263
1323.0,45.58068907772694
1324.0,45.59201819491814
1325.0,45.60332778474318
1326.0,45.61461794711197
1327.0,45.62588878138024
1328.0,45.6371403863529
1329.0,45.64837286028674
1330.0,45.6595863008939
1331.0,45.67078080534433
1332.0,45.68195647026923
1333.0,45.693113391763795
