temperature,Q,Qdif,Qtwice_dif
430.0,306.48241174302063,467.15140171791586,1218.6298297742321
431.0,307.5695793306644,468.9007086342894,1223.5776301916349
432.0,308.6582853270456,470.6533847048717,1228.5380108658605
433.0,309.74853041472215,472.4094356695241,1233.5109969224466
434.0,310.84031528477647,474.1688672730798,1238.4966134795288
435.0,311.93364063673675,475.93168526529035,1243.494885648768
436.0,313.0285071785339,477.6978954007378,1248.50583853608
437.0,314.12491562641145,479.46750343878057,1253.5294972425907
438.0,315.2228667048789,481.2405151434846,1258.5658868653386
439.0,316.322361146632,483.0169362835521,1263.6150324981263
440.0,317.42339969250116,484.79677263229075,1268.6769592324429
441.0,318.5259830913841,486.580029967519,1273.7516921581907
442.0,319.6301121001729,488.36671407153545,1278.8392563645687
443.0,320.7357874837182,490.1568307310647,1283.93967694088
444.0,321.8430100147253,491.9503857372078,1289.0529789774153
445.0,322.9517804737397,493.74738488539305,1294.1791875662482
446.0,324.06209964904895,495.54783397533885,1299.3183278019847
447.0,325.173968336651,497.35173881100525,1304.470424782771
448.0,326.2873873401686,499.159105200559,1309.6355036109644
449.0,327.40235747081294,500.9699389563312,1314.813589394066
450.0,328.51887954731393,502.7842458948018,1320.0047072454668
451.0,329.6369543958702,504.60203183654284,1325.2088822853204
452.0,330.75658285007506,506.4233026062,1330.4261396413706
453.0,331.87776575088577,508.2480640324795,1335.6565044497102
454.0,333.00050394653925,510.07632194809645,1340.9000018557322
455.0,334.12479829252345,511.90808218976565,1346.156657014759
456.0,335.250649651505,513.7433505981726,1351.426495092996
457.0,336.3780588932768,515.5821330179975,1356.7095412683138
458.0,337.50702689472024,517.4244352978143,1362.0058207310392
459.0,338.6375545397206,519.2702632901588,1367.315358684725
460.0,339.769642719149,521.1196228514566,1372.6381803470301
461.0,340.90329233078734,522.9725198420589,1377.9743109504393
462.0,342.03850427929,524.8289601261919,1383.3237757431145
463.0,343.175279476116,526.6889495719768,1388.686599989639
464.0,344.31361883949893,528.5524940514235,1394.0628089718666
465.0,345.4535232943867,530.4195994403892,1399.4524279896045
466.0,346.5949937723911,532.2902716186451,1404.855482361468
467.0,347.7380312117416,534.164516469811,1410.2719974256345
468.0,348.8826365572368,536.0423398813799,1415.7019985405998
469.0,350.0288107601926,537.9237477447582,1421.1455110859388
470.0,351.1765547784047,539.808745955191,1426.6025604630986
471.0,352.32586957609277,541.6973404118312,1432.0731720961196
472.0,353.476756123853,543.5895370177197,1437.557371432357
473.0,354.62921539862526,545.4853416798296,1443.055183943278
474.0,355.783248383633,547.384760309016,1448.5666351252075
475.0,356.9388560683417,549.2877988200838,1454.0917504999725
476.0,358.096039448429,551.194463131768,1459.6305556157047
477.0,359.2547995257065,553.1047591667585,1465.183076047581
478.0,360.41513730813045,555.0186928517188,1470.749337398473
479.0,361.577053809707,556.9362701173013,1476.3293652996638
480.0,362.7405500504719,558.8574968981734,1481.9231854115967
481.0,363.9056270564491,560.7823791330143,1487.530823424541
482.0,365.07228585961616,562.7109227645516,1493.1523050592837
483.0,366.24052749784903,564.6431337395879,1498.7876560678494
484.0,367.4103530148773,566.5790180090257,1504.436902234136
485.0,368.581763460276,568.5185815278736,1510.1000693745682
486.0,369.75475988938587,570.4618302552627,1515.7771833388294
487.0,370.92934336330393,572.4087701545442,1521.4682700105038
488.0,372.10551494882753,574.3594071932042,1527.173355307715
489.0,373.2832757184254,576.313747343017,1532.8924651837335
490.0,374.46262675020563,578.2717965799492,1538.6256256277054
491.0,375.64356912785445,580.2335608842901,1544.3728626652219
492.0,376.82610394062664,582.1990462406283,1550.1342023589687
493.0,378.0102322832878,584.1682586379125,1555.909670809304
494.0,379.1959552561072,586.1412040694495,1561.6992941549765
495.0,380.3832739647838,588.1178885329731,1567.5030985736191
496.0,381.57218952044394,590.0983180306818,1573.3211102823716
497.0,382.76270303958177,592.0824985692225,1579.1533555385686
498.0,383.9548156440453,594.070436159791,1584.9998606401953
499.0,385.14852846100183,596.0621368181226,1590.8606519265657
500.0,386.3438426228748,598.0576065645724,1596.7357557788014
501.0,387.54075926735675,600.0568514240862,1602.6251986204636
502.0,388.7392795373366,602.0598774263157,1608.5290069181433
503.0,389.9394045808951,604.0666906056092,1614.4472071818639
504.0,391.14113555125056,606.077297001075,1620.379825965858
505.0,392.3444736067519,608.0917026566204,1626.326889868848
506.0,393.5494199108191,610.1099136209543,1632.2884255347703
507.0,394.75597563195424,612.1319359476873,1638.2644596531854
508.0,395.96414194364877,614.1577756953552,1644.2550189598649
